DEPENDENCIA / ENTIDAD,NOMBRE UC,CLAVE UC,N?MERO DE PROCEDIMIENTO,TIPO DE PROCEDIMIENTO,TIPO CONTRATACI?N,CARACTER,N?MERO DE CONTRATO,REFERENCIA DE LA CONTRATACI?N,FECHA DE SUSCRIPCI?N DE CONTRATO,IMPORTE MN SIN IVA,RAZ?N SOCIAL,URL DEL CONTRATO
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-006-11,Licitaci¢n P£blica,Adquisiciones,Nacional,LPI29005001-00611/IV,"Adquisici¢n de Autob£s, veh°culos, Equipo de telecomunicaciones, Equipo de c¢mputo, perifÇricos, software, Equipo de video y audio",13/04/2011,"$715,089.42",ESTRATEGIAS EN TECNOLOGIA CORPORATIVA S.A. DE C.V.,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI29005001-00611/IV&p_CveDep=29005&p_CveUni=001&p_NumeroLc=006&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-006-11,Licitaci¢n P£blica,Adquisiciones,Nacional,LPI29005001-00611/IX,"Adquisici¢n de Autob£s, veh°culos, Equipo de telecomunicaciones, Equipo de c¢mputo, perifÇricos, software, Equipo de video y audio",13/04/2011,"$839,420.20","MICROSISTEMAS GERENCIALES, S.A. DE C.V.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI29005001-00611/IX&p_CveDep=29005&p_CveUni=001&p_NumeroLc=006&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-006-11,Licitaci¢n P£blica,Adquisiciones,Nacional,LPI29005001-00611/VI,"Adquisici¢n de Autob£s, veh°culos, Equipo de telecomunicaciones, Equipo de c¢mputo, perifÇricos, software, Equipo de video y audio",13/04/2011,"$296,389.41","TELECOMUNICACIONES MODERNAS, S.A. DE C.V.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI29005001-00611/VI&p_CveDep=29005&p_CveUni=001&p_NumeroLc=006&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-006-11,Licitaci¢n P£blica,Adquisiciones,Nacional,LPI29005001-00611/XI,"Adquisici¢n de Autob£s, veh°culos, Equipo de telecomunicaciones, Equipo de c¢mputo, perifÇricos, software, Equipo de video y audio",13/04/2011,"$285,639.97",GRUPO INTECBA NETWORKS SA DE CV,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI29005001-00611/XI&p_CveDep=29005&p_CveUni=001&p_NumeroLc=006&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-006-11,Licitaci¢n P£blica,Adquisiciones,Nacional,LPI2900500100611/III,"Adquisici¢n de Autob£s, veh°culos, Equipo de telecomunicaciones, Equipo de c¢mputo, perifÇricos, software, Equipo de video y audio",13/04/2011,"$51,250.00",CORPORATIVO NETHOST SA DE CV,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI2900500100611/III&p_CveDep=29005&p_CveUni=001&p_NumeroLc=006&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-006-11,Licitaci¢n P£blica,Adquisiciones,Nacional,LPI2900500100611/IVb,"Adquisici¢n de Autob£s, veh°culos, Equipo de telecomunicaciones, Equipo de c¢mputo, perifÇricos, software, Equipo de video y audio",13/04/2011,"$310,453.78","ESTRATEG?AS EN TECNOLOG?A CORPORATIVA, S.A. DE C.V.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI2900500100611/IVb&p_CveDep=29005&p_CveUni=001&p_NumeroLc=006&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-006-11,Licitaci¢n P£blica,Adquisiciones,Nacional,LPI2900500100611/VII,"Adquisici¢n de Autob£s, veh°culos, Equipo de telecomunicaciones, Equipo de c¢mputo, perifÇricos, software, Equipo de video y audio",13/04/2011,"$231,400.00",TELYCO TECNOLOG?A LOCAL Y CORPORATIVA S. A. DE C. V.,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI2900500100611/VII&p_CveDep=29005&p_CveUni=001&p_NumeroLc=006&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-006-11,Licitaci¢n P£blica,Adquisiciones,Nacional,LPI2900500100611VIII,"Adquisici¢n de Autob£s, veh°culos, Equipo de telecomunicaciones, Equipo de c¢mputo, perifÇricos, software, Equipo de video y audio",13/04/2011,"$98,655.89","MULTIUSUARIO PARA MICROS Y MINIS, S.A. DE C.V.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI2900500100611VIII&p_CveDep=29005&p_CveUni=001&p_NumeroLc=006&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-009-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI-29005001-009-11/,"Adquisici¢n de Mobiliario, Instrumentos Musicales y Equipo Deportivo.",21/06/2011,"$8,346.32","PRODUCTOS METALICOS STEELE, S.A. DE C.V.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI-29005001-009-11/&p_CveDep=29005&p_CveUni=001&p_NumeroLc=009&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-010-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI29005001010-11/V,"Adquisici¢n de Equipo de c¢mputo, PerifÇricos, Software y Equipo de Telecomunicaciones.",23/06/2011,"$160,022.02","MULTIUSUARIO PARA MICROS Y MINIS, S.A. DE C.V.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI29005001010-11/V&p_CveDep=29005&p_CveUni=001&p_NumeroLc=010&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-010-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI2900500101011/VI,"Adquisici¢n de Equipo de c¢mputo, PerifÇricos, Software y Equipo de Telecomunicaciones.",23/06/2011,"$115,003.80","TELECOMUNICACIONES MODERNAS, S.A. DE C.V.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI2900500101011/VI&p_CveDep=29005&p_CveUni=001&p_NumeroLc=010&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-010-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI29005001-010-11/8,"Adquisici¢n de Equipo de c¢mputo, PerifÇricos, Software y Equipo de Telecomunicaciones.",23/06/2011,"$35,417.24",VIRTUALIZACION EMPRESARIAL Y TECNOLOGIAS AVANZADAS SA DE CV,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI29005001-010-11/8&p_CveDep=29005&p_CveUni=001&p_NumeroLc=010&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-010-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI29005001-010-11/I,"Adquisici¢n de Equipo de c¢mputo, PerifÇricos, Software y Equipo de Telecomunicaciones.",23/06/2011,"$109,150.00","CENTRAL DE COMPUTACION INTEGRAL, SA DE CV",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI29005001-010-11/I&p_CveDep=29005&p_CveUni=001&p_NumeroLc=010&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-010-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI29005001010-11/10,"Adquisici¢n de Equipo de c¢mputo, PerifÇricos, Software y Equipo de Telecomunicaciones.",20/06/2011,"$51,540.00","GRUPO CAPITEC, S.A. DE C.V.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI29005001010-11/10&p_CveDep=29005&p_CveUni=001&p_NumeroLc=010&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-010-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI29005001010-11/11,"Adquisici¢n de Equipo de c¢mputo, PerifÇricos, Software y Equipo de Telecomunicaciones.",20/06/2011,"$43,626.00",CORPORATIVO NETHOST SA DE CV,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI29005001010-11/11&p_CveDep=29005&p_CveUni=001&p_NumeroLc=010&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-010-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI29005001010-11/12,"Adquisici¢n de Equipo de c¢mputo, PerifÇricos, Software y Equipo de Telecomunicaciones.",20/06/2011,"$47,284.77",CONECTIVIDAD Y TELECOMUNICACION SA DE CV,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI29005001010-11/12&p_CveDep=29005&p_CveUni=001&p_NumeroLc=010&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-010-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI29005001010-11/13,"Adquisici¢n de Equipo de c¢mputo, PerifÇricos, Software y Equipo de Telecomunicaciones.",20/06/2011,"$3,070.00",COMERCIALIZACION TECNOLOGICA Y SISTEMAS S.A DE C.V.,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI29005001010-11/13&p_CveDep=29005&p_CveUni=001&p_NumeroLc=010&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-010-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI29005001010-11/II,"Adquisici¢n de Equipo de c¢mputo, PerifÇricos, Software y Equipo de Telecomunicaciones.",20/06/2011,"$2,378,604.25","DDR M?XICO, S.A. DE C.V.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI29005001010-11/II&p_CveDep=29005&p_CveUni=001&p_NumeroLc=010&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-010-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI29005001010-11/VI,"Adquisici¢n de Equipo de c¢mputo, PerifÇricos, Software y Equipo de Telecomunicaciones.",23/06/2011,"$344,400.00","SISTEMAS PHOENIX, S. DE R. L.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI29005001010-11/VI&p_CveDep=29005&p_CveUni=001&p_NumeroLc=010&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-010-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI2900500101011/III,"Adquisici¢n de Equipo de c¢mputo, PerifÇricos, Software y Equipo de Telecomunicaciones.",23/06/2011,"$1,921,374.98",ESTRATEGIAS EN TECNOLOGIA CORPORATIVA S.A. DE C.V.,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI2900500101011/III&p_CveDep=29005&p_CveUni=001&p_NumeroLc=010&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-011-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI2900500101111/X,"Adquisici¢n de Equipo de Laboratorio, Equipo Cient°fico y Equipo MÇdico.",30/06/2011,"$164,340.00",MAQUINARIA INDUSTRIAL CABRERA S.A. DE C.V.,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI2900500101111/X&p_CveDep=29005&p_CveUni=001&p_NumeroLc=011&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-011-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI29005001011-11/I,"Adquisici¢n de Equipo de Laboratorio, Equipo Cient°fico y Equipo MÇdico.",30/06/2011,"$155,785.00","ASESORIA Y PROVEEDORA DE EQUIPOS PARA LABORATORIO, S.A. DE C.V.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI29005001011-11/I&p_CveDep=29005&p_CveUni=001&p_NumeroLc=011&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-011-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI2900500101111/16,"Adquisici¢n de Equipo de Laboratorio, Equipo Cient°fico y Equipo MÇdico.",30/06/2011,"$6,050.80",ACCESORIOS Y SUMINISTROS PARA LABORATORIO S.A DE C.V,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI2900500101111/16&p_CveDep=29005&p_CveUni=001&p_NumeroLc=011&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-011-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI2900500101111/17,"Adquisici¢n de Equipo de Laboratorio, Equipo Cient°fico y Equipo MÇdico.",30/06/2011,"$8,844.00",ACCESORIOS PARA LABORATORIOS S.A. DE C.V.,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI2900500101111/17&p_CveDep=29005&p_CveUni=001&p_NumeroLc=011&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-011-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI2900500101111/18,"Adquisici¢n de Equipo de Laboratorio, Equipo Cient°fico y Equipo MÇdico.",30/06/2011,"$19,440.00",ALTA TECNOLOGIA EN LABORATORIOS,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI2900500101111/18&p_CveDep=29005&p_CveUni=001&p_NumeroLc=011&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-011-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI2900500101111/19,"Adquisici¢n de Equipo de Laboratorio, Equipo Cient°fico y Equipo MÇdico.",30/06/2011,"$88,232.97",APLICACIONES MEDICAS Y TECNOLOGICAS SA DE CV,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI2900500101111/19&p_CveDep=29005&p_CveUni=001&p_NumeroLc=011&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-011-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI2900500101111/20,"Adquisici¢n de Equipo de Laboratorio, Equipo Cient°fico y Equipo MÇdico.",30/06/2011,"$68,700.00",ARTICULOS Y EQUIPOS DE LABORATORIOS S.A. DE C.V.,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI2900500101111/20&p_CveDep=29005&p_CveUni=001&p_NumeroLc=011&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-011-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI2900500101111/21,"Adquisici¢n de Equipo de Laboratorio, Equipo Cient°fico y Equipo MÇdico.",30/06/2011,"$86,164.00","CIENTIFICA VELA QUIN, S.A DE C.V. ",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI2900500101111/21&p_CveDep=29005&p_CveUni=001&p_NumeroLc=011&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-011-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI2900500101111/22,"Adquisici¢n de Equipo de Laboratorio, Equipo Cient°fico y Equipo MÇdico.",30/06/2011,"$49,213.75","COMPONENTES ELECTRONICOS Y DISPOSITIVOS ESPECIALES, S.A. DE C.V.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI2900500101111/22&p_CveDep=29005&p_CveUni=001&p_NumeroLc=011&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-011-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI2900500101111/23,"Adquisici¢n de Equipo de Laboratorio, Equipo Cient°fico y Equipo MÇdico.",30/06/2011,"$79,235.38","DISE•O TECNOLOGICO EN LABORATORIOS, S.A. DE C.V.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI2900500101111/23&p_CveDep=29005&p_CveUni=001&p_NumeroLc=011&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-011-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI2900500101111/24,"Adquisici¢n de Equipo de Laboratorio, Equipo Cient°fico y Equipo MÇdico.",30/06/2011,"$11,243.00",DISTRIBUIDORA CIENTIFICA BOYER SA DE CV,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI2900500101111/24&p_CveDep=29005&p_CveUni=001&p_NumeroLc=011&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-011-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI2900500101111/25,"Adquisici¢n de Equipo de Laboratorio, Equipo Cient°fico y Equipo MÇdico.",30/06/2011,"$5,358.40","INDUSTRIAL KEM DE LEON, S.A. DE C.V.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI2900500101111/25&p_CveDep=29005&p_CveUni=001&p_NumeroLc=011&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-011-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI2900500101111/26,"Adquisici¢n de Equipo de Laboratorio, Equipo Cient°fico y Equipo MÇdico.",30/06/2011,"$43,189.00","INGENIERIA Y DESARROLLO DE PROYECTOS DIDACTICOS, S.A. DE C.V.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI2900500101111/26&p_CveDep=29005&p_CveUni=001&p_NumeroLc=011&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-011-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI2900500101111/27,"Adquisici¢n de Equipo de Laboratorio, Equipo Cient°fico y Equipo MÇdico.",30/06/2011,"$11,000.00","MAQUINAS DE DIBUJO, S.A. DE C.V.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI2900500101111/27&p_CveDep=29005&p_CveUni=001&p_NumeroLc=011&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-011-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI2900500101111/28,"Adquisici¢n de Equipo de Laboratorio, Equipo Cient°fico y Equipo MÇdico.",30/06/2011,"$18,818.00",MICROSCOPIOS Y BALANZAS SA DE CV,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI2900500101111/28&p_CveDep=29005&p_CveUni=001&p_NumeroLc=011&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-011-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI2900500101111/29,"Adquisici¢n de Equipo de Laboratorio, Equipo Cient°fico y Equipo MÇdico.",30/06/2011,"$4,165.00",PESA ELECTRONICA SA DE CV,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI2900500101111/29&p_CveDep=29005&p_CveUni=001&p_NumeroLc=011&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-011-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI2900500101111/30,"Adquisici¢n de Equipo de Laboratorio, Equipo Cient°fico y Equipo MÇdico.",30/06/2011,"$13,661.00",PROESA TECNOGAS S.A. DE C.V.,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI2900500101111/30&p_CveDep=29005&p_CveUni=001&p_NumeroLc=011&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-011-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI2900500101111/31,"Adquisici¢n de Equipo de Laboratorio, Equipo Cient°fico y Equipo MÇdico.",30/06/2011,"$54,000.00",PROVEEDOR DE LABORATORIOS S.A. DE C.V.,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI2900500101111/31&p_CveDep=29005&p_CveUni=001&p_NumeroLc=011&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-011-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI2900500101111/32,"Adquisici¢n de Equipo de Laboratorio, Equipo Cient°fico y Equipo MÇdico.",30/06/2011,"$13,080.00",REPARACION Y COMERCIALIZACION DE EQUIPOS INDUSTRIALES S DE RL DE CV,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI2900500101111/32&p_CveDep=29005&p_CveUni=001&p_NumeroLc=011&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-011-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI2900500101111/33,"Adquisici¢n de Equipo de Laboratorio, Equipo Cient°fico y Equipo MÇdico.",30/06/2011,"$44,893.00",RAZON SOCIAL RIVASAPUNTOCOM S.A. DE C.V.,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI2900500101111/33&p_CveDep=29005&p_CveUni=001&p_NumeroLc=011&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-011-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI2900500101111/34,"Adquisici¢n de Equipo de Laboratorio, Equipo Cient°fico y Equipo MÇdico.",30/06/2011,"$83,930.00","TECNOLOGIA Y EQUIPAMIENTO, S.A. DE C.V.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI2900500101111/34&p_CveDep=29005&p_CveUni=001&p_NumeroLc=011&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-011-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI2900500101111/IX,"Adquisici¢n de Equipo de Laboratorio, Equipo Cient°fico y Equipo MÇdico.",30/06/2011,"$324,088.00",LAB-TECH INSTRUMENTACION S.A. DE C.V.,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI2900500101111/IX&p_CveDep=29005&p_CveUni=001&p_NumeroLc=011&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-011-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI2900500101111/XI,"Adquisici¢n de Equipo de Laboratorio, Equipo Cient°fico y Equipo MÇdico.",30/06/2011,"$134,168.43",MAS INSTRUMENTOS S.A. DE C.V.,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI2900500101111/XI&p_CveDep=29005&p_CveUni=001&p_NumeroLc=011&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-011-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI2900500101111/XV,"Adquisici¢n de Equipo de Laboratorio, Equipo Cient°fico y Equipo MÇdico.",30/06/2011,"$83,786.00",XOCHITL CECILIA ROSAS BARREDA,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI2900500101111/XV&p_CveDep=29005&p_CveUni=001&p_NumeroLc=011&p_AnioLc=2011&ConSin=1
UNIVERSIDAD DE GUANAJUATO,Departamento de Adquisiciones,29005001,29005001-011-11,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI2900500101111/XII,"Adquisici¢n de Equipo de Laboratorio, Equipo Cient°fico y Equipo MÇdico.",30/06/2011,"$298,458.66","PERKIN ELMER DE MEXICO, S.A.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI2900500101111/XII&p_CveDep=29005&p_CveUni=001&p_NumeroLc=011&p_AnioLc=2011&ConSin=1
